,Year,loan_amount,Country,world_region,GDP,Stability
2201,2014,35000000.0,jamaica,latin amer. & carib,13899228824.0,0.02
2202,2014,50000000.0,jamaica,latin amer. & carib,13899228824.0,0.02
2203,2015,3800000.0,grenada,latin amer. & carib,997007925.9,0.79
2204,2015,40000000.0,armenia,c.w. of ind. states,10553337673.0,-0.25
2205,2015,500000000.0,ukraine,c.w. of ind. states,91030959455.0,-1.96
2206,2015,50000000.0,armenia,c.w. of ind. states,10553337673.0,-0.25
2207,2015,707536370.5906999,colombia,latin amer. & carib,293000000000.0,-1.07
2208,2015,1200000000.0,iraq,near east,167000000000.0,-2.26
2209,2015,75000000.0,panama,latin amer. & carib,54091800000.0,0.39
2210,2015,1000000000.0,egypt,northern africa,329000000000.0,-1.5
2211,2015,200000000.0,morocco,northern africa,101000000000.0,-0.34
2212,2015,300000000.0,morocco,northern africa,101000000000.0,-0.34
2213,2015,120000000.0,dominica,latin amer. & carib,540737037.0,1.08
2214,2015,200000000.0,morocco,northern africa,101000000000.0,-0.34
2215,2015,500000000.0,indonesia,asia (ex. near east),861000000000.0,-0.62
2216,2015,5000000.0,seychelles,sub-saharan africa,1377495054.0,0.69
2217,2015,52500000.0,argentina,latin amer. & carib,595000000000.0,0.01
2218,2015,50000000.0,china,asia (ex. near east),11100000000000.0,-0.55
2219,2015,15000000.0,iraq,near east,167000000000.0,-2.26
2220,2015,100000000.0,kazakhstan,c.w. of ind. states,184000000000.0,-0.04
2221,2015,40000000.0,kazakhstan,c.w. of ind. states,184000000000.0,-0.04
2222,2015,100000000.0,morocco,northern africa,101000000000.0,-0.34
2223,2015,125000000.0,morocco,northern africa,101000000000.0,-0.34
2224,2015,22190257.82,croatia,eastern europe,49525747504.0,0.59
2225,2015,450000000.0,angola,sub-saharan africa,116000000000.0,-0.5
2226,2015,500000000.0,egypt,northern africa,329000000000.0,-1.5
2227,2015,150000000.0,china,asia (ex. near east),11100000000000.0,-0.55
2228,2015,100000000.0,china,asia (ex. near east),11100000000000.0,-0.55
2229,2015,102500000.0,ecuador,latin amer. & carib,99290381000.0,-0.14
2230,2015,400000000.0,india,asia (ex. near east),2100000000000.0,-0.95
2231,2015,300000000.0,panama,latin amer. & carib,54091800000.0,0.39
2232,2015,30000000.0,india,asia (ex. near east),2100000000000.0,-0.95
2233,2015,60000000.0,dominica,latin amer. & carib,540737037.0,1.08
2234,2015,21000000.0,armenia,c.w. of ind. states,10553337673.0,-0.25
2235,2015,55000000.0,peru,latin amer. & carib,190000000000.0,-0.4
2236,2015,89870544.17099999,turkey,near east,864000000000.0,-1.49
2237,2015,150000000.0,morocco,northern africa,101000000000.0,-0.34
2238,2015,150000000.0,china,asia (ex. near east),11100000000000.0,-0.55
2239,2015,505383121.8504999,tunisia,northern africa,43173531811.0,-0.96
2240,2015,198269953.6217,tunisia,northern africa,43173531811.0,-0.96
2241,2015,550000000.0,egypt,northern africa,329000000000.0,-1.5
2242,2015,99301403.74449998,serbia,eastern europe,39655958843.0,0.24
2243,2015,10000000.0,dominica,latin amer. & carib,540737037.0,1.08
2244,2015,250000000.0,jordan,near east,38587017887.0,-0.61
2245,2015,80000000.0,ecuador,latin amer. & carib,99290381000.0,-0.14
2246,2015,6989931213.299999,poland,eastern europe,478000000000.0,0.87
2247,2015,150000000.0,china,asia (ex. near east),11100000000000.0,-0.55
2248,2015,150000000.0,mexico,latin amer. & carib,1170000000000.0,-0.8
2249,2015,500000000.0,ukraine,c.w. of ind. states,91030959455.0,-1.96
2250,2015,58760000.0,argentina,latin amer. & carib,595000000000.0,0.01
2251,2015,50000000.0,belarus,c.w. of ind. states,56454734397.0,0.11
2252,2015,32508727.706299994,albania,eastern europe,11386846319.0,0.35
2253,2015,225000000.0,brazil,latin amer. & carib,1800000000000.0,-0.33
2254,2015,133141546.92,turkey,near east,864000000000.0,-1.49
2255,2016,300000000.0,peru,latin amer. & carib,192000000000.0,-0.2
2256,2016,300000000.0,peru,latin amer. & carib,192000000000.0,-0.2
2257,2016,690928923.1346,colombia,latin amer. & carib,283000000000.0,-0.88
2258,2016,5000000.0,seychelles,sub-saharan africa,1426651769.0,0.73
2259,2016,104713034.4898,gabon,sub-saharan africa,14023890620.0,-0.1
2260,2016,53131349.423999995,oman,near east,65441278668.0,0.76
2261,2016,50000000.0,fiji,oceania,4930204230.0,0.92
2262,2016,10000000.0,belarus,c.w. of ind. states,47722657821.0,0.14
2263,2016,420000000.0,costa rica,latin amer. & carib,58847016045.0,0.66
2264,2016,150000000.0,ecuador,latin amer. & carib,99937696000.0,-0.09
2265,2016,16000000.0,brazil,latin amer. & carib,1800000000000.0,-0.38
2266,2016,450000000.0,philippines,asia (ex. near east),319000000000.0,-1.38
2267,2016,1250000000.0,peru,latin amer. & carib,192000000000.0,-0.2
2268,2016,1250000000.0,peru,latin amer. & carib,192000000000.0,-0.2
2269,2016,140000000.0,azerbaijan,c.w. of ind. states,37867518957.0,-0.8
2270,2016,216500000.0,indonesia,asia (ex. near east),932000000000.0,-0.37
2271,2016,300000000.0,pakistan,asia (ex. near east),279000000000.0,-2.48
2272,2016,250000000.0,jordan,near east,39892551127.0,-0.49
2273,2016,70620418.6094,albania,eastern europe,11861200797.0,0.34
2274,2016,5950000.0,fiji,oceania,4930204230.0,0.92
2275,2016,27200000.0,moldova,c.w. of ind. states,8071480541.0,-0.3
2276,2016,1443820000.0,iraq,near east,167000000000.0,-2.31
2277,2016,1000000.0,iraq,near east,167000000000.0,-2.31
2278,2016,793096080.4645,colombia,latin amer. & carib,283000000000.0,-0.88
2279,2016,90500000.0,ecuador,latin amer. & carib,99937696000.0,-0.09
2280,2016,134156657.2956,turkey,near east,870000000000.0,-2.01
2281,2016,45000000.0,argentina,latin amer. & carib,558000000000.0,0.2
2282,2016,50000000.0,armenia,c.w. of ind. states,10546135160.0,-0.66
2283,2016,140000000.0,georgia,c.w. of ind. states,15141758567.0,-0.31
2284,2016,1000000000.0,kazakhstan,c.w. of ind. states,137000000000.0,0.01
2285,2016,55000000.0,armenia,c.w. of ind. states,10546135160.0,-0.66
2286,2016,100000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2287,2016,140000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2288,2016,100617492.9717,gabon,sub-saharan africa,14023890620.0,-0.1
2289,2016,59440697.1681,gabon,sub-saharan africa,14023890620.0,-0.1
2290,2016,27672577.825,macedonia,eastern europe,10680463279.0,-0.35
2291,2016,178000000.0,ecuador,latin amer. & carib,99937696000.0,-0.09
2292,2016,125000000.0,vietnam,asia (ex. near east),205000000000.0,0.23
2293,2016,50000000.0,fiji,oceania,4930204230.0,0.92
2294,2016,30000000.0,jamaica,latin amer. & carib,14077109397.0,0.31
2295,2016,22359442.8826,gabon,sub-saharan africa,14023890620.0,-0.1
2296,2016,57005510.3195,gabon,sub-saharan africa,14023890620.0,-0.1
2297,2016,150000000.0,vietnam,asia (ex. near east),205000000000.0,0.23
2298,2016,200000000.0,morocco,northern africa,103000000000.0,-0.31
2299,2016,100000000.0,mexico,latin amer. & carib,1080000000000.0,-0.63
2300,2016,100000000.0,pakistan,asia (ex. near east),279000000000.0,-2.48
2301,2016,150000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2302,2016,400000000.0,indonesia,asia (ex. near east),932000000000.0,-0.37
2303,2016,66700000.0,azerbaijan,c.w. of ind. states,37867518957.0,-0.8
2304,2016,12580000.0,moldova,c.w. of ind. states,8071480541.0,-0.3
2305,2016,500000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2306,2016,500000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2307,2016,150000000.0,brazil,latin amer. & carib,1800000000000.0,-0.38
2308,2016,100000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2309,2016,40000000.0,georgia,c.w. of ind. states,15141758567.0,-0.31
2310,2016,1500000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2311,2016,250000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2312,2016,200000000.0,argentina,latin amer. & carib,558000000000.0,0.2
2313,2016,332070933.9,bulgaria,eastern europe,53806894796.0,0.08
2314,2016,71173870.1659,tunisia,northern africa,41801284916.0,-1.14
2315,2016,165950000.0,bolivia,latin amer. & carib,33941126194.0,-0.25
2316,2016,100000000.0,chile,latin amer. & carib,250000000000.0,0.41
2317,2016,30000000.0,armenia,c.w. of ind. states,10546135160.0,-0.66
2318,2016,19094078.69925,serbia,eastern europe,40692643373.0,0.14
2319,2016,15164572.6481,mauritius,sub-saharan africa,12232469392.0,1.01
2320,2016,509175431.98,china,asia (ex. near east),11200000000000.0,-0.5
2321,2016,500000000.0,indonesia,asia (ex. near east),932000000000.0,-0.37
2322,2016,100000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2323,2016,200000000.0,brazil,latin amer. & carib,1800000000000.0,-0.38
2324,2016,22000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2325,2016,9000000.0,georgia,c.w. of ind. states,15141758567.0,-0.31
2326,2016,99399899.5474,serbia,eastern europe,40692643373.0,0.14
2327,2016,38741608.955,serbia,eastern europe,40692643373.0,0.14
2328,2016,400000000.0,indonesia,asia (ex. near east),932000000000.0,-0.37
2329,2016,125000000.0,belarus,c.w. of ind. states,47722657821.0,0.14
2330,2016,94000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2331,2016,20000000.0,turkey,near east,870000000000.0,-2.01
2332,2016,30000000.0,turkey,near east,870000000000.0,-2.01
2333,2016,17931830.4306,tunisia,northern africa,41801284916.0,-1.14
2334,2016,1771044.9808,united kingdom,western europe,2690000000000.0,0.36
2335,2016,100000000.0,india,asia (ex. near east),2290000000000.0,-0.95
2336,2016,300000000.0,turkey,near east,870000000000.0,-2.01
2337,2016,500000000.0,egypt,northern africa,332000000000.0,-1.44
2338,2016,200000000.0,jordan,near east,39892551127.0,-0.49
2339,2016,100000000.0,paraguay,latin amer. & carib,36089550659.0,0.14
2340,2016,150000000.0,china,asia (ex. near east),11200000000000.0,-0.5
2341,2016,600000000.0,argentina,latin amer. & carib,558000000000.0,0.2
2342,2016,70000000.0,angola,sub-saharan africa,101000000000.0,-0.32
2343,2017,18600000.0,south africa,sub-saharan africa,350000000000.0,-0.28
2344,2017,150000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2345,2017,51626662.76750001,gabon,sub-saharan africa,14929488771.0,-0.1
2346,2017,34000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2347,2017,194757913.81,cameroon,sub-saharan africa,35009262788.0,-1.1
2348,2017,6000000.0,saint lucia,latin amer. & carib,1999090407.0,0.99
2349,2017,105173792.2025,tunisia,northern africa,39802554352.0,-1.02
2350,2017,650000000.0,cuba,latin amer. & carib,96851000000.0,0.65
2351,2017,50384007.865,georgia,c.w. of ind. states,16242916916.0,-0.37
2352,2017,100000000.0,vietnam,asia (ex. near east),224000000000.0,0.23
2353,2017,99312910.0,philippines,asia (ex. near east),328000000000.0,-1.19
2354,2017,50000000.0,jordan,near east,41408960845.0,-0.45
2355,2017,200000000.0,syria,near east,,-2.62
2356,2017,30000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2357,2017,50126000.0,chile,latin amer. & carib,277000000000.0,0.42
2358,2017,1000000.0,philippines,asia (ex. near east),328000000000.0,-1.19
2359,2017,194306039.3,morocco,northern africa,110000000000.0,-0.37
2360,2017,200000000.0,morocco,northern africa,110000000000.0,-0.37
2361,2017,170000000.0,argentina,latin amer. & carib,644000000000.0,0.17
2362,2017,150000000.0,dominica,latin amer. & carib,519837037.0,1.2
2363,2017,194306039.3,cameroon,sub-saharan africa,35009262788.0,-1.1
2364,2017,318000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2365,2017,40000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2366,2017,85743188.27250001,georgia,c.w. of ind. states,16242916916.0,-0.37
2367,2017,1150000000.0,egypt,northern africa,236000000000.0,-1.42
2368,2017,74333356.89500001,albania,eastern europe,13019693451.0,0.38
2369,2017,67781176.5,oman,near east,70585606844.0,0.75
2370,2017,100000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2371,2017,200000000.0,bolivia,latin amer. & carib,37508642171.0,-0.28
2372,2017,200000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2373,2017,200000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2374,2017,40000000.0,peru,latin amer. & carib,211000000000.0,-0.26
2375,2017,45000000.0,peru,latin amer. & carib,211000000000.0,-0.26
2376,2017,390000000.0,pakistan,asia (ex. near east),305000000000.0,-2.41
2377,2017,206280713.81500003,serbia,eastern europe,44179055280.0,0.09
2378,2017,200000000.0,indonesia,asia (ex. near east),1020000000000.0,-0.5
2379,2017,2200000.0,grenada,latin amer. & carib,1125685185.0,1.01
2380,2017,100000000.0,bolivia,latin amer. & carib,37508642171.0,-0.28
2381,2017,160000000.0,colombia,latin amer. & carib,312000000000.0,-0.77
2382,2017,100000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2383,2017,70000000.0,uruguay,latin amer. & carib,64233966861.0,1.05
2384,2017,100000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2385,2017,12000000.0,panama,latin amer. & carib,62202700000.0,0.39
2386,2017,27500000.0,rwanda,sub-saharan africa,9253098954.0,0.09
2387,2017,116200000.0,india,asia (ex. near east),2650000000000.0,-0.76
2388,2017,516492564.93,tunisia,northern africa,39802554352.0,-1.02
2389,2017,100000000.0,morocco,northern africa,110000000000.0,-0.37
2390,2017,50000000.0,morocco,northern africa,110000000000.0,-0.37
2391,2017,47380000.0,indonesia,asia (ex. near east),1020000000000.0,-0.5
2392,2017,154600000.0,syria,near east,,-2.62
2393,2017,240000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2394,2017,50000000.0,jordan,near east,41408960845.0,-0.45
2395,2017,120000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2396,2017,150000000.0,ukraine,c.w. of ind. states,112000000000.0,-1.87
2397,2017,3000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2398,2017,70000000.0,jamaica,latin amer. & carib,14808989993.0,0.31
2399,2017,600000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2400,2017,39200000.0,india,asia (ex. near east),2650000000000.0,-0.76
2401,2017,30000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2402,2017,328851674.65250003,cameroon,sub-saharan africa,35009262788.0,-1.1
2403,2017,8000000.0,uruguay,latin amer. & carib,64233966861.0,1.05
2404,2017,210000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2405,2017,62000000.0,angola,sub-saharan africa,122000000000.0,-0.38
2406,2017,150000000.0,vietnam,asia (ex. near east),224000000000.0,0.23
2407,2017,50000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2408,2017,13200000.0,mozambique,sub-saharan africa,13219084261.0,-0.93
2409,2017,40668705.90000001,serbia,eastern europe,44179055280.0,0.09
2410,2017,100000000.0,indonesia,asia (ex. near east),1020000000000.0,-0.5
2411,2017,74672262.7775,serbia,eastern europe,44179055280.0,0.09
2412,2017,2000000.0,botswana,sub-saharan africa,17405588070.0,1.02
2413,2017,32480000.0,brazil,latin amer. & carib,2060000000000.0,-0.47
2414,2017,50000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2415,2017,53321192.18000001,georgia,c.w. of ind. states,16242916916.0,-0.37
2416,2017,100000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2417,2017,24853098.05,croatia,eastern europe,55481644098.0,0.69
2418,2017,125000000.0,indonesia,asia (ex. near east),1020000000000.0,-0.5
2419,2017,120000000.0,mexico,latin amer. & carib,1160000000000.0,-0.8
2420,2017,190578074.5925,gabon,sub-saharan africa,14929488771.0,-0.1
2421,2017,75000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2422,2017,15000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2423,2017,2000000.0,armenia,c.w. of ind. states,11527458566.0,-0.62
2424,2017,300000000.0,indonesia,asia (ex. near east),1020000000000.0,-0.5
2425,2017,5000000.0,moldova,c.w. of ind. states,9669759987.0,-0.32
2426,2017,112968627.5,serbia,eastern europe,44179055280.0,0.09
2427,2017,1000000.0,india,asia (ex. near east),2650000000000.0,-0.76
2428,2017,12000000.0,uruguay,latin amer. & carib,64233966861.0,1.05
2429,2017,59534466.6925,tunisia,northern africa,39802554352.0,-1.02
2430,2017,15000000.0,seychelles,sub-saharan africa,1524486800.0,0.79
2431,2017,15000000.0,seychelles,sub-saharan africa,1524486800.0,0.79
2432,2017,100000000.0,mexico,latin amer. & carib,1160000000000.0,-0.8
2433,2017,396406913.8975,turkey,near east,859000000000.0,-1.79
2434,2017,200000000.0,china,asia (ex. near east),12300000000000.0,-0.23
2435,2017,30000000.0,uzbekistan,c.w. of ind. states,59159945321.0,-0.24
2436,2017,40000000.0,peru,latin amer. & carib,211000000000.0,-0.26
2437,2017,642000710.0825001,colombia,latin amer. & carib,312000000000.0,-0.77
2438,2018,40714000.0,belarus,c.w. of ind. states,60031262269.0,0.35
2439,2018,56000000.0,mexico,latin amer. & carib,1220000000000.0,-0.65
2440,2018,8000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2441,2018,15000000.0,fiji,oceania,5581393121.0,0.86
2442,2018,50000000.0,argentina,latin amer. & carib,518000000000.0,0.01
2443,2018,500000000.0,egypt,northern africa,250000000000.0,-1.18
2444,2018,38617212.47700001,cote d'ivoire,sub-saharan africa,58011466451.0,-0.9
2445,2018,125000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2446,2018,210000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2447,2018,210000000.0,iraq,near east,212000000000.0,-2.53
2448,2018,200000000.0,iraq,near east,212000000000.0,-2.53
2449,2018,300000000.0,iraq,near east,212000000000.0,-2.53
2450,2018,420000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2451,2018,50000000.0,mexico,latin amer. & carib,1220000000000.0,-0.65
2452,2018,150000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2453,2018,118000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2454,2018,2000000.0,dominica,latin amer. & carib,551074074.1,1.1
2455,2018,59047725.5,oman,near east,79788768969.0,0.65
2456,2018,32100000.0,zambia,sub-saharan africa,26311637647.0,0.09
2457,2018,150000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2458,2018,29282978.0,india,asia (ex. near east),2700000000000.0,-0.99
2459,2018,250000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2460,2018,100000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2461,2018,70000000.0,colombia,latin amer. & carib,334000000000.0,-0.8
2462,2018,250000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2463,2018,300000000.0,argentina,latin amer. & carib,518000000000.0,0.01
2464,2018,450000000.0,argentina,latin amer. & carib,518000000000.0,0.01
2465,2018,252000000.0,bolivia,latin amer. & carib,40287647931.0,-0.29
2466,2018,200000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2467,2018,1000000000.0,egypt,northern africa,250000000000.0,-1.18
2468,2018,300000000.0,pakistan,asia (ex. near east),315000000000.0,-2.27
2469,2018,375000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2470,2018,70000000.0,angola,sub-saharan africa,101000000000.0,-0.34
2471,2018,120000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2472,2018,120000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2473,2018,20000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2474,2018,3000000.0,guatemala,latin amer. & carib,73208583759.0,-0.54
2475,2018,150000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2476,2018,530000000.0,egypt,northern africa,250000000000.0,-1.18
2477,2018,200000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2478,2018,125000000.0,brazil,latin amer. & carib,1920000000000.0,-0.44
2479,2018,150000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2480,2018,389000000.0,jordan,near east,42932112676.0,-0.39
2481,2018,389000000.0,jordan,near east,42932112676.0,-0.39
2482,2018,124590700.805,angola,sub-saharan africa,101000000000.0,-0.34
2483,2018,100000000.0,panama,latin amer. & carib,64928300000.0,0.26
2484,2018,250000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2485,2018,472381804.0,oman,near east,79788768969.0,0.65
2486,2018,400000000.0,iraq,near east,212000000000.0,-2.53
2487,2018,300000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2488,2018,600000000.0,turkey,near east,778000000000.0,-1.32
2489,2018,80000000.0,panama,latin amer. & carib,64928300000.0,0.26
2490,2018,425000000.0,pakistan,asia (ex. near east),315000000000.0,-2.27
2491,2018,110000000.0,angola,sub-saharan africa,101000000000.0,-0.34
2492,2018,126952609.825,tunisia,northern africa,39770478673.0,-0.87
2493,2018,488206594.434,tunisia,northern africa,39770478673.0,-0.87
2494,2018,50000000.0,albania,eastern europe,15147020535.0,0.37
2495,2018,44876271.38,iran,asia (ex. near east),294000000000.0,-1.35
2496,2018,400000000.0,turkey,near east,778000000000.0,-1.32
2497,2018,134156432.336,tunisia,northern africa,39770478673.0,-0.87
2498,2018,95893506.212,tunisia,northern africa,39770478673.0,-0.87
2499,2018,47356275.851,serbia,eastern europe,50640650221.0,0.01
2500,2018,300000000.0,mexico,latin amer. & carib,1220000000000.0,-0.65
2501,2018,450000000.0,philippines,asia (ex. near east),347000000000.0,-1.09
2502,2018,15000000.0,jamaica,latin amer. & carib,15730793853.0,0.43
2503,2018,150000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2504,2018,86800156.485,turkey,near east,778000000000.0,-1.32
2505,2018,200000000.0,uzbekistan,c.w. of ind. states,50392607758.0,-0.3
2506,2018,500000000.0,uzbekistan,c.w. of ind. states,50392607758.0,-0.3
2507,2018,250000000.0,brazil,latin amer. & carib,1920000000000.0,-0.44
2508,2018,21700000.0,india,asia (ex. near east),2700000000000.0,-0.99
2509,2018,100000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2510,2018,200000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2511,2018,42000000.0,uruguay,latin amer. & carib,64515038268.0,1.03
2512,2018,9000000.0,dominica,latin amer. & carib,551074074.1,1.1
2513,2018,233600000.0,ecuador,latin amer. & carib,108000000000.0,-0.09
2514,2018,230000000.0,ecuador,latin amer. & carib,108000000000.0,-0.09
2515,2018,34440000.0,india,asia (ex. near east),2700000000000.0,-0.99
2516,2018,160000000.0,colombia,latin amer. & carib,334000000000.0,-0.8
2517,2018,300000000.0,egypt,northern africa,250000000000.0,-1.18
2518,2018,300000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2519,2018,200000000.0,indonesia,asia (ex. near east),1040000000000.0,-0.55
2520,2018,33893394.437,macedonia,eastern europe,12679934731.0,-0.21
2521,2018,400000000.0,china,asia (ex. near east),13900000000000.0,-0.3
2522,2018,74000000.0,india,asia (ex. near east),2700000000000.0,-0.99
2523,2018,23264803.847000007,croatia,eastern europe,61375222347.0,0.8
2524,2019,250000000.0,iran,asia (ex. near east),258000000000.0,-1.71
2525,2019,245164917.69000003,kenya,sub-saharan africa,95503088538.0,-1.1
2526,2019,150000000.0,argentina,latin amer. & carib,445000000000.0,-0.09
2527,2019,559737255.0,turkey,near east,761000000000.0,-1.37
2528,2019,499285631.46,morocco,northern africa,120000000000.0,-0.34
2529,2019,200000000.0,jordan,near east,44502895915.0,-0.26
2530,2019,6000000.0,india,asia (ex. near east),2870000000000.0,-0.77
2531,2019,41000000.0,india,asia (ex. near east),2870000000000.0,-0.77
2532,2019,287000000.0,india,asia (ex. near east),2870000000000.0,-0.77
2533,2019,7330000.0,brazil,latin amer. & carib,1880000000000.0,-0.71
2534,2019,1450000000.0,jordan,near east,44502895915.0,-0.26
2535,2019,29330232.161999997,albania,eastern europe,15286612573.0,0.11
2536,2019,2000000.0,brazil,latin amer. & carib,1880000000000.0,-0.71
2537,2019,342223357.707,china,asia (ex. near east),14300000000000.0,-0.26
2538,2019,53958671.38200001,oman,near east,76331518669.0,0.59
2539,2019,90000000.0,lebanon,near east,51991634492.0,-1.67
2540,2019,341000000.0,argentina,latin amer. & carib,445000000000.0,-0.09
2541,2019,250000000.0,indonesia,asia (ex. near east),1120000000000.0,-0.49
2542,2019,49600000.0,indonesia,asia (ex. near east),1120000000000.0,-0.49
2543,2019,230000000.0,pakistan,asia (ex. near east),278000000000.0,-2.27
2544,2019,40000000.0,pakistan,asia (ex. near east),278000000000.0,-2.27
2545,2019,382000000.0,pakistan,asia (ex. near east),278000000000.0,-2.27
2546,2019,450000000.0,philippines,asia (ex. near east),377000000000.0,-0.92
2547,2019,100752705.9,belarus,c.w. of ind. states,64409647194.0,0.33
2548,2019,23508964.71,serbia,eastern europe,51475016532.0,-0.07
2549,2019,20000000.0,mongolia,asia (ex. near east),13996719329.0,0.63
2550,1990,50000000.0,china,asia (ex. near east),361000000000.0,
2551,1990,148500000.0,pakistan,asia (ex. near east),40010423970.0,
2552,1990,10000000.0,india,asia (ex. near east),321000000000.0,
2553,1990,7000000.0,india,asia (ex. near east),321000000000.0,
2554,1990,7000000.0,india,asia (ex. near east),321000000000.0,
2555,1990,12324308.7331,barbados,latin amer. & carib,2012131457.0,
2556,1990,40000000.0,india,asia (ex. near east),321000000000.0,
2557,1990,10000000.0,india,asia (ex. near east),321000000000.0,
2558,1991,100000000.0,china,asia (ex. near east),383000000000.0,
2559,1991,125000000.0,cote d'ivoire,sub-saharan africa,10492628915.0,
2560,1991,125000000.0,cote d'ivoire,sub-saharan africa,10492628915.0,
2561,1991,250000000.0,india,asia (ex. near east),270000000000.0,
2562,1991,79400000.0,china,asia (ex. near east),383000000000.0,
2563,1991,147100000.0,china,asia (ex. near east),383000000000.0,
2564,1991,20000000.0,india,asia (ex. near east),270000000000.0,
2565,1991,23000000.0,india,asia (ex. near east),270000000000.0,
2566,1991,36300000.0,pakistan,asia (ex. near east),45625234698.0,
2567,1991,30000000.0,china,asia (ex. near east),383000000000.0,
2568,1992,125000000.0,zimbabwe,sub-saharan africa,6751472200.0,
2569,1992,153000000.0,india,asia (ex. near east),288000000000.0,
2570,1992,153000000.0,india,asia (ex. near east),288000000000.0,
2571,1993,25000000.0,morocco,northern africa,31655473664.0,
2572,1993,60000000.0,panama,latin amer. & carib,8782585400.0,
2573,1993,39000000.0,colombia,latin amer. & carib,66446804803.0,
2574,1993,30000000.0,algeria,northern africa,49945599429.0,
2575,1993,150000000.0,pakistan,asia (ex. near east),51809949334.0,
2576,1994,175000000.0,indonesia,asia (ex. near east),177000000000.0,
2577,1994,460000000.0,china,asia (ex. near east),564000000000.0,
2578,1994,50000000.0,oman,near east,12918855657.0,
2579,1994,175600000.0,oman,near east,12918855657.0,
2580,1994,40000000.0,kazakhstan,c.w. of ind. states,21250792886.0,
2581,1994,98300000.0,tunisia,northern africa,15632463424.0,
2582,1994,80000000.0,ecuador,latin amer. & carib,22708673337.0,
2583,1994,20000000.0,ecuador,latin amer. & carib,22708673337.0,
2584,1994,200000000.0,ecuador,latin amer. & carib,22708673337.0,
2585,1994,40000000.0,russia,c.w. of ind. states,395000000000.0,
2586,1994,69000000.0,indonesia,asia (ex. near east),177000000000.0,
2587,1994,146400900.0,peru,latin amer. & carib,44882079767.0,
2588,1994,51000000.0,algeria,northern africa,42543178042.0,
2589,1994,500000000.0,ukraine,c.w. of ind. states,52543388913.0,
2590,1994,26700000.0,egypt,northern africa,51897983393.0,
2591,1994,26700000.0,egypt,northern africa,51897983393.0,
2592,1994,120000000.0,chile,latin amer. & carib,57008425296.0,
2593,1994,6600000.0,jordan,near east,6237739516.0,
2594,1994,7000600.0,lithuania,baltics,,
2595,1994,60000000.0,moldova,c.w. of ind. states,,
