filename,loan_amount,currency
2007_august_16_504431468202130944_loan-agreement-l7425-ar-conformed.txt,37000000,$
2007_august_29_898661468058506029_loan-agreement-l7470-ph-conformed.txt,50000000,$
"2007_august_30_133841468011423282_loan-agreement,-l4840-cn-conformed.txt",320000000,$
"2007_august_7_619471468034864932_loan-agreement,-l4860-in-conformed.txt",220000000,$
2007_december_12_508481468292858403_loan-agreement-for-loan-7495-id-conformed.txt,600000000,$
"2007_december_12_543871468096557674_loan-agreement,-l7479-pa-conformed.txt",24000000,$
"2007_december_13_207461468243266375_loan-agreement,-l7484-co-conformed.txt",30000000,$
"2007_december_13_677131468115752935_loan-agreement,-l7486-uy-conformed.txt",25300000,$
"2007_december_19_199481468240873032_loan-agreement,-l7457-co-conformed.txt",207000000,$
"2007_december_28_271041468093846416_loan-agreement,-l4875-ro-conformed.txt",47700000,EUR
"2007_december_28_286461468209045106_loan-agreement,-l7449-ar-conformed.txt",20000000,$
"2007_december_28_793171468296428210_loan-agreement,-l4873-ro-conformed.txt",10000000,EUR
"2007_december_3_156291468230644751_loan-agreement,-l7383-br-conformed.txt",501250000,$
"2007_december_3_808301468230644450_loan-agreement,-l7386-br-conformed.txt",150000000,$
"2007_february_11_206401468039253937_loan-agreement-l7426-jo--cultural-heritage,-tourism-_-urban-development--conformed.txt",56000000,$
2007_february_12_268661468034231282_loan-agreement-l4846-in-conformed.txt,99800000,SDR
2007_february_26_825941468252586775_loan-agreement-l4843-in-conformed.txt,250000000,$
2007_february_28_483331468230943372_loan-agreement-for-l4844-cn-conformed.txt,100000000,$
"2007_february_8_535731468034484998_loan-agreement,-l4845-in-conformed.txt",150000000,$
2007_january_18_109691468087844926_loan-agreement-l7422-jo--cregional-_-local-development--conformed.txt,20000000,$
2007_january_23_519471468058478280_loan-agreement-l7424-ph-conformed.txt,250000000,$
2007_july_12_125011468009625630_loan-agreement-l7412-ar-conformed.txt,220000000,$
2007_july_17_155391468297290305_loan-agreement-l4849-ru-conformed.txt,50000000,$
2007_july_24_567331468013184157_loan-agreement-l7399-br-conformed.txt,22500000,$
2007_july_27_110511468304781715_loan-agreement-loan-7465-yf-conformed.txt,45000000,$
2007_july_27_315271468220171116_loan-agreement-l7435-az-conformed.txt,30000000,$
"2007_july_27_329361468103156344_loan-agreemwnt,-l7463-yf-conformed.txt",36800000,EUR
2007_july_27_385871468334184575_loan-agreement-l7466-yf-conformed.txt,13300000,EUR
"2007_july_27_740121468304844950_loan-agreement,-l7467-yf-conformed.txt",36800000,$
"2007_july_27_779021468164648909_loan-agreement,-l7464-yf-conformed.txt",6600000,SDR
2007_july_3_838461468247824296_loan-agreement-l7471-hr-conformed.txt,50000000,EUR
2007_july_5_843261468243265315_loan-agreement-l7456-co-conformed.txt,200000000,$
2007_june_11_339991468027850766_loan-agreement-l4715-1-hr-conformed.txt,35300000,EUR
2007_june_11_953651468247284951_loan-agreement-l7450-hr-conformed.txt,150000000,EUR
2007_june_12_234711468021009400_loan-agreement-l4681-1-bg-conformed.txt,Error,
2007_june_12_277911468028504095_loan-agreement-l7453-hr-conformed.txt,Error,
2007_june_12_756121468007188095_loan-agreement-l7429-ar-conformed.txt,126700000,$
2007_june_21_276911468302441433_loan-agreement-l7452-uy-conformed.txt,100000000,$
2007_june_21_548711468128987612_loan-agreement-l7451-uy-conformed.txt,12100000,$
2007_june_21_681761468115750423_loan-agreement-l7445-uy-conformed.txt,26000000,$
2007_june_22_238581468338058917_loan-agreement-l7389-tr-and-l7462-tr-conformed.txt,50000000,EUR
2007_june_22_866571468119093710_loan-agreement-l7390-tr-conformed.txt,60000000,EUR
2007_june_29_619341468319137903_loan-agreement-l7469-tr-conformed.txt,367300000,EUR
2007_june_7_904661468098992432_loan-agreement-l7454-pk-conformed.txt,100000000,$
2007_june_8_554311468053966726_loan-agreement-l7448-ma-conformed.txt,Error,
2007_june_8_642541468034864651_loan-agreement-l4857-in--andhra-pradesh-community-based-tank-management-project-conformed.txt,63000000,SDR
2007_march_15_376071468236345628_loan-agreement-l7348-sv-conformed.txt,100000000,$
2007_march_21_308681468002167124_loan-agreement-l4851-al-conformed.txt,10000000,SDR
2007_march_21_675751468005416227_loan-agreement-l4850-al-conformed.txt,3400000,SDR
2007_march_22_343821468304453510_loan-agreement-l7432-tn-conformed.txt,16800000,EUR
2007_march_23_177861468020711993_loan-agreement-l4854-bg-conformed.txt,40900000,EUR
2007_march_28_172661468267592643_loan-agreement-l7427-id-conformed.txt,32800000,$
2007_march_28_966371468302358001_loan-agreement-l7421-uy-conformed.txt,6500000,$
2007_march_30_570841468011127696_loan-agreement-l4852-cn-conformed.txt,147000000,$
2007_may_11_345031468333298930_loan-agreement-l7436-pl-conformed.txt,140100000,EUR
2007_may_11_892631468333573969_loan-agreement-l7439-pa-conformed.txt,1000000,$
2007_may_18_159441468032109159_loan-agreement-l7357-gt-conformed.txt,490000000,$
2007_may_18_420621468256484264_loan-agreement-l707-gt-conformed.txt,Error,
2007_may_28_577941468230074937_loan-agreement-l4853-cn-conformed.txt,300000000,$
2007_may_31_904101468287373325_loan-agreement-l7444-ma-conformed.txt,76200000,EUR
2007_may_3_912001468296139634_loan-agreement-l7440-ph-conformed.txt,83752000,$
2007_may_8_117141468223192480_loan-agreement-l4856-cn-conformed.txt,96000000,$
2007_may_8_774961468210265608_loan-agreement-l7382-ar-conformed.txt,70000000,$
2007_may_8_825771468237858463_loan-agreement-l7388-cr-conformed.txt,30000000,$
2007_may_9_282971468202752641_loan-agreement-l7409-ar-conformed.txt,300000000,$
"2007_november_19_641741468283151978_loan-agreement,-l4871-in-conformed.txt",135000000,$
"2007_november_26_160451468007187268_loan-agreement,-l7474-ar-conformed.txt",200000000,$
"2007_november_26_784841468193467865_loan-agreement,-l7442-ar-conformed.txt",100000000,$
"2007_november_28_248891468269693666_loan-agreement,-l7491-mx-conformed.txt",200510000,$
"2007_november_29_568101468011713202_loan-agreement,-l7485-cl-conformed.txt",24800000,$
"2007_november_29_660831468230636927_loan-agreement,-l7458-cl-conformed.txt",11700000,$
"2007_november_29_996511468230938078_loan-agreement,-l7459-cl-conformed.txt",30000000,$
"2007_november_2_484281468251397365_loan-agreement,-l4872-in-conformed.txt",21000000,SDR
"2007_november_2_572841468250518219_loan-agreement,-l4862-in-conformed.txt",300000000,$
"2007_november_30_556281468332966604_loan-agreement,-l4867-ru-conformed.txt",10000000,$
2007_november_7_493421468014435394_loan-agreement-for-loan-7414-br-conformed.txt,60000000,$
"2007_november_7_920211468292859058_loan-agreement,-loan-7476-id-conformed.txt",24500000,$
"2007_november_8_906221468290145373_loan-agreement,-l7477-pa-conformed.txt",32000000,$
"2007_november_9_162061468318024761_loan-agreement,-l4868-ua-conformed.txt",200000000,$
"2007_october_1_997031468279286314_loan-agreement,-l7447-na-conformed.txt",7500000,$
"2007_october_20_247971468311157734_loan-agreement,-l7487-tn-conformed.txt",4500000,EUR
2007_october_22_733221468034798454_loan-agreement-for-l7374-gt-conformed.txt,30000000,$
"2007_october_26_111401468333076305_loan-agreement,-l7483-pa-conformed.txt",5000000,$
"2007_october_4_354821468302439050_loan-agreement,-l7475-uy-conformed.txt",4000000,$
2007_september_10_701131468013161266_loan-agreement-l7411-br-conformed.txt,10000000,$
"2007_september_13_272161468052166530_loan-agreement,-l4834-id-conformed.txt",208000000,$
"2007_september_14_393811468295789581_loan-agreement,-l4826-ru-conformed.txt",50000000,$
2007_september_18_187231468260951214_loan-agreement-l7481-do-conformed.txt,19400000,$
"2007_september_18_361471468056063760_loan-agreement,-l4859-mk-conformed.txt",15000000,EUR
"2007_september_18_406371468271175171_loan-agreement,-l4861-mk-conformed.txt",15000000,EUR
2007_september_18_861781468270900945_loan-agreement-l7441-mk-conformed.txt,23300000,EUR
"2007_september_19_317821468011425347_loan-agreement,-l4864-cn-conformed.txt",173000000,$
"2007_september_20_301521468007214248_loan-agreement,-l7420-br-conformed.txt",50000000,$
"2007_september_29_199361468230946245_loan-agreement,-l4863-cn-conformed.txt",25000000,$
"2007_september_7_569691468266655999_loan-agreement,-l7480-lb-conformed.txt",100000000,$
"2008_april_11_386241468304777422_loan-agreement,-l7510-yf-conformed.txt",32000000,EUR
"2008_april_12_701411468255551351_loan-agreement,-l7430-gt-conformed.txt",80000000,$
"2008_april_18_448831468262773500_loan-agreement,-l7496-ec-conformed.txt",15300000,$
2008_april_30_866501468041091325_loan-agreement-l7494-id-conformed.txt,200000000,$
"2008_august_12_468301468216287388_loan-agreement,-loan-7513-br-conformed.txt",24250000,$
"2008_august_13_397771468236967236_loan-agreement,-l7547-br-conformed.txt",976000000,$
"2008_august_13_674031468223154595_loan-agreement,-l7559-cn-conformed.txt",50000000,$
"2008_august_20_274861468286513291_loan-agreement,-l7455-pe-conformed.txt",150000000,$
"2008_august_8_647231468224079285_loan-agreement,-l7511-cn-conformed.txt",200000000,$
"2008_december_16_654181467995084997_additional-financing,-loan-agreement,-l7516-az-conformed.txt",300000000,$
"2008_december_16_913911468058475773_loan-agreement,-l7615-ph-conformed.txt",200000000,$
2008_december_19_408861468241179968_loan-agreement-l7621-co-conformed.txt,Error,
2008_december_1_274551468286516747_loan-agreement-l7588-pe-conformed.txt,Error,
"2008_december_30_439161468062653793_loan-agreement,-l7637-me-conformed.txt",6500000,EUR
"2008_december_30_933941468275681275_loan-agreement,-l7647-me-conformed.txt",Error,
"2008_december_4_541481468276325045_loan-agreement,-l7573-jo-conformed.txt",25000000,$
2008_december_5_842201468300305813_loan-agreement-l7501-mx-conformed.txt,15000000,$
"2008_february_11_791901468308950659_loan-agreement,-l4858-tr-conformed.txt",205000000,EUR
"2008_february_13_533271468247837859_loan-agreement,-l7502-eg-conformed.txt",75000000,$
"2008_february_13_705131468333573528_loan-agreement,-l7493-pa-conformed.txt",75000000,$
"2008_february_21_513191468088769689_amended-and-restated-loan-agreement,-loan-4802-0-mk-conformed.txt",15000000,EUR
"2008_february_21_719611468054598726_amended-and-restated-loan-agreement,-loan-4802-a-mk-conformed.txt",15000000,EUR
"2008_february_26_701241468032109436_loan-agreement,-l7417-gt-conformed.txt",62300000,$
"2008_february_27_274631468023359282_loan-agreement,-l7498-cr-conformed.txt",72500000,$
"2008_february_28_582221468332383261_loan-agreement,-l4887-ph-conformed.txt",12940000,$
"2008_february_2_116061468112481551_loan-agreement,-loan-4877-ua-conformed.txt",300000000,$
2008_february_2_171991468273289592_loan-agreement-for-loan-4884-kz-conformed.txt,13400000,$
2008_february_2_189911468272440948_loan-agreement-for-loan-4848-kz-conformed.txt,45421502,$
2008_february_2_277761468047960393_loan-agreement-for-loan-4883-kz-conformed.txt,117700000,$
2008_february_2_892501468272696929_loan-agreement-for-loan-4874-kz-conformed.txt,18500000,$
"2008_february_8_717151468270588813_loan-agreement,-l7500-mx-conformed.txt",21000000,$
"2008_january_15_311021468251433972_loan-agreement,-loan-4879-in-conformed.txt",150000000,$
"2008_january_15_715161468033677495_loan-agreement,-l4870-in-conformed.txt",80000000,$
"2008_january_16_587521468012050845_loan-agreement,-l4876-by-conformed.txt",15000000,$
"2008_january_8_932121468254346091_loan-agreement,-l4878-jm-conformed.txt",10000000,$
"2008_july_11_133211468017671869_loan-agreement,-l7529-cn-conformed.txt",100000000,$
"2008_july_11_942911468021601492_loan-agreement,-l7530-cn-conformed.txt",100000000,$
"2008_july_14_638531468290104964_loan-agreement,-l7565-pk-conformed.txt",23900000,$
"2008_july_17_309471468015287619_loan-agreement,-l7531-cn-conformed.txt",50000000,$
"2008_july_17_617331468236967671_loan-agreement,-l7428-br-conformed.txt",5000000,$
2008_july_1_738101468021600995_loan-agreement-for-loan-7524-cn-conformed.txt,191000000,$
"2008_july_21_979961468088770003_loan-agreement,-l7532-mk-conformed.txt",70000000,EUR
"2008_july_24_750701468201238682_loan-agreement,-l7523-br-conformed.txt",31130000,$
2008_july_25_253411468319137586_loan-agreement-l4866-tr-conformed.txt,322150000,$
"2008_july_27_942151468247797727_agreement-amending-loan-agreement,-l7514-eg-conformed.txt",375000000,$
2008_july_2_674741468008987285_loan-agreement-for-loan-7563-al-conformed.txt,3800000,SDR
"2008_july_3_989411468224077910_loan-agreement,-l7517-cn-conformed.txt",84000000,$
"2008_july_8_663931468038340690_loan-agreement,-l7562-jo-conformed.txt",4000000,$
"2008_july_8_777651468285623377_loan-agreement,-l7561-jo-conformed.txt",7500000,$
"2008_june_10_287051468253512275_loan-agreement,-l7554-jm-conformed.txt",15000000,$
"2008_june_10_443401468043439712_loan-agreement,-l7555-jm-conformed.txt",40000000,$
"2008_june_10_791281468292513517_loan-agreement,-l7556-jm-conformed.txt",10000000,$
"2008_june_12_381961468216286837_loan-agreement,-l7506-br-conformed.txt",Error,
"2008_june_19_493441468240861878_loan-agreement,-l7540-co-conformed.txt",40000000,$
"2008_june_20_302361468017970821_loan-agreement,-l7488-br-conformed.txt",35900000,$
"2008_june_20_916781468013144147_loan-agreement,-l7489-br-conformed.txt",22500000,$
"2008_june_20_945081468338056747_loan-agreement,-l7553-tr-conformed.txt",255400000,EUR
"2008_june_23_499011468053966369_loan-agreement,-l7527-ma-conformed.txt",Error,
"2008_june_23_588651468273920266_loan-agreement,-l7564-ma-conformed.txt",92100000,EUR
"2008_june_27_881631467999345146_loan-agreement,-l7473-ar-conformed.txt",400000000,$
"2008_june_6_107791468041655664_loan-agreement,-l7504-id-conformed.txt",52680000,$
"2008_june_6_586731468267593603_loan-agreement,-l7505-id-conformed.txt",41190000,$
"2008_june_9_390641468109479928_loan-agreement,-l7537-tr-conformed.txt",135000000,EUR
"2008_march_10_336481468072534012_loan-agreement,-l7446-pa-conformed.txt",6000000,$
"2008_march_14_271201468240862715_loan-agreement,-l7492-co-conformed.txt",20000000,$
"2008_march_14_987911468240308128_loan-agreement,-l7515-co-conformed.txt",300000000,$
"2008_march_18_673041468056437229_loan-agreement,-l4889-mu-conformed.txt",30000000,$
"2008_march_18_843181468011122302_loan-agreement,-l4881-cn-conformed.txt",100000000,$
"2008_march_25_377361468318864046_loan-agreement,-l4882-ua-conformed.txt",50000000,$
"2008_march_26_723411468017966563_loan-agreement,-l7499-br-conformed.txt",18900000,$
"2008_march_28_293771468033359914_loan-agreement,-l4890-in-conformed.txt",600000000,$
"2008_march_3_499251468011121467_loan-agreement,-l7461-cn-conformed.txt",100000000,$
"2008_may_15_682721468022139641_loan-agreement,-l7512-eg-conformed.txt",120000000,$
"2008_may_19_410531468199468162_loan-agreement,-l7437-br-conformed.txt",17270000,$
"2008_may_22_845371468256127039_loan-agreement,-l7482-gt-conformed.txt",Error,
"2008_may_26_306061468213900057_loan-agreement,-l7541-cn-conformed.txt",100000000,$
2008_may_26_328021468057358843_conformed-copy--pe-sierra-rural-development-project-l7443-pe--loan-agreement.txt,20000000,$
"2008_may_26_530791468147285359_loan-agreement,-l7443-pe-conformed.txt",20000000,$
"2008_may_26_787731468350171769_loan-agreement,-l4869-ua-conformed.txt",140000000,$
"2008_may_27_451591468246622631_loan-agreement,-l7560-do-conformed.txt",42000000,$
2008_may_27_862141468260951524_loan-agreement-l7546-do-conformed.txt,80000000,$
"2008_may_28_434411468016174206_loan-agreement,-l7542-cn-conformed.txt",38400000,$
"2008_may_28_726691468119092662_loan-agreement,-l7538-tr-conformed.txt",197400000,$
"2008_may_28_752761468312856582_loan-agreement,-l7539-tr-conformed.txt",150000000,$
