Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,Population,Area (sq. mi.),label0,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,final_label
1990_march_16_199991468095349240_conformed-copy--l3163--energy-sector-project--npc-loan-agreement.txt,1990,200000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_march_16_762811468295511627_conformed-copy--l3164--energy-sector-project--pnoc-loan-agreement.txt,1990,150000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_march_23_384511468039855037_conformed-copy--l3174--agricultural-sector-adjustment-loan--loan-agreement.txt,1990,25000000.0,jamaica,latin amer. & carib,70.334586,4765.937623,70.921691132,41.1,-0.8920000000000001,2758124.0,10991.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_march_29_641961468233042923_conformed-copy--l3162--fourth-small-scale-enterprise-project--loan-agreement.txt,1990,50000000.0,ecuador,latin amer. & carib,81.01399169999999,4829.93454,88.29875946,33.34,-1.536,13547510.0,283560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1990_march_30_378911468334766268_conformed-copy--l3161--third-regional-development-project--loan-agreement.txt,1990,15000000.0,togo,sub-saharan africa,12.8933727074,833.476612,60.124441912,36.67999999999999,-0.286,5548702.0,56785.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1990_march_30_406771468338061081_conformed-copy--l3177--second-agricultural-extension-and-applied-research-project--loan-agreement.txt,1990,63000000.0,turkey,near east,94.15,8509.535131999999,79.23245239,36.4,-0.85,70413958.0,780580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_march_7_599581468028798895_conformed-copy--l3157--second-rural-roads-sector-project--loan-agreement.txt,1990,55000000.0,colombia,latin amer. & carib,89.9,5012.221341,77.891627502,31.64,-2.008,43593035.0,1138910.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1990_may_18_631461468313480210_conformed-copy--l3192--national-education-development-project--loan-agreement.txt,1990,90200000.0,turkey,near east,94.15,8509.535131999999,79.23245239,36.4,-0.85,70413958.0,780580.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1990_may_18_754281468085445130_conformed-copy--l3104--refineries-rehabilitation-project--loan-agreement.txt,1990,27700000.0,niger,sub-saharan africa,12.8933727074,763.7721253999999,60.124441912,36.67999999999999,-0.286,12525094.0,1267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999997726,0.0,0.0,0.0,7.0
1990_may_7_111051468332980397_conformed-copy--l3125--essential-drugs-project--loan-agreement.txt,1990,68100000.0,niger,sub-saharan africa,12.8933727074,763.7721253999999,60.124441912,36.67999999999999,-0.286,12525094.0,1267000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1990_may_7_597241468056655874_conformed-copy--l3132--second-highways-project--loan-agreement.txt,1990,30000000.0,mauritius,sub-saharan africa,99.04156494,4946.528685,79.86865997,32.760000000000005,-1.0,1240827.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1990_may_8_403111468023402330_conformed-copy--l3071--agricultural-storage-project--loan-agreement.txt,1990,40000000.0,egypt,northern africa,100.0,3713.488846,75.91850890999999,32.0,-0.15,78887007.0,1001450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997927463799184,0.0,0.0,0.0,7.0
