,x,y
"2009_april_21_657181468318023878_loan-agreement,-l7677-ua-conformed.txt",17.381243,-68.975716
"2013_october_12_899661468093288169_official-documents-loan-agreement,-l8296-sc-closing-package.txt",-27.651299,44.271572
2016_december_7_454541490967562773_official-documents-loan-agreement-for-loan-8588-cg-closing-package.txt,4.029249,-5.084743
2018_april_13_123801526569548774_official-documents-loan-agreement-for-loan-8825-mx-closing-package.txt,2.781478,-26.957731
1997_august_4_213591468044138804_conformed-copy--l4193--quality-of-undergraduate-education-project--loan-agreement.txt,-51.911976,2.3526468
1993_december_21_504931468241169757_china--telecommunications-project-_-loan-3687--loan-agreement--conformed.txt,51.364162,4.7417545
2009_may_27_392261468059707860_loan-agreement-l7716-me-conformed.txt,-6.0751843,-17.846247
2006_january_5_463541468251951521_loan-agreement-l7319-gt-conformed.txt,-23.948824,48.07224
2018_may_17_138721527086634672_official-documents-loan-agreement-for-loan-8826-uz-closing-package.txt,28.435932,25.920197
2010_august_11_181131468221989871_loan-agreement-for-loan-7889-az-conformed.txt,7.44148,-72.13188
1991_july_11_195271468095380036_conformed-copy--c2277--environment-and-natural-resources-sector-adjustment--loan-agreement.txt,12.813943,-21.197315
2017_october_15_935471508514707790_official-documents-loan-agreement-for-loan-8779-sc-closing-package.txt,-4.018766,-26.734612
"2015_may_27_322121468057556914_official-documents-loan-agreement,-l8492-pa-closing-package.txt",-27.724148,59.912323
1998_october_27_843621468032968152_conformed-copy--l4387--pilot-community-infrastructure-works-and-capacity-building-project--loan-agreement.txt,1.5772488,-4.6940117
1995_july_7_323891468054589051_conformed-copy--l3907--second-madras-water-supply-project--agreement-amending-loan-agreement.txt,49.334938,-7.835623
1990_august_10_939121468273631507_conformed-copy--l3178--juam-regional-water-supply-project--loan-agreement.txt,47.402386,-12.235358
1990_february_2_422441468292518842_conformed-copy--l3147--transmission-extension-and-reinforcement-project--loan-agreement.txt,61.5664,17.17675
1998_june_25_546871468313225231_conformed-copy--l4344--national-transmission-grid-project--teias-loan-assumption-agreement.txt,53.608154,11.654747
2000_september_15_406601468120835954_conformed-copy--l7028--education-quality-improvement-project--loan-agreement.txt,-63.64373,-7.4214416
2003_may_13_554331468044362105_conformed-copy--l4688--environmental-management-support-project--loan-agreement.txt,24.309444,0.6584706
2006_may_2_287351468052807136_loan-agreement-l4813-in-conformed.txt,62.16672,14.711693
1991_august_2_894331468194365039_conformed-copy--l3395--first-petroleum-project--loan-agreement.txt,39.665897,18.944138
"2007_november_8_906221468290145373_loan-agreement,-l7477-pa-conformed.txt",21.344442,-6.105398
1992_october_7_992441468118738138_conformed-copy--l3507--municipal-sector-investment-project--loan-agreement.txt,-0.22473906,-2.440058
"2005_november_23_768811468241784215_loan-agreement,-l7335-co-conformed.txt",20.35725,8.216329
1997_may_2_658581468053683171_conformed-copy--l4137--community-forestry-project--loan-agreement.txt,-0.15181768,-26.705322
2000_june_26_999391468040499831_conformed-copy--l4551--tehran-sewerage-project--loan-agreement.txt,41.90331,-12.280358
1994_december_5_292941468274160884_conformed-copy--l3765--second-agriculture-sector-investment-project--loan-agreement.txt,5.660572,-22.32031
2007_april_6_901191468015289197_loan-agreement-l4847-cn--conformed.txt,37.011143,-54.45249
2017_august_16_700801504025988836_official-documents-loan-agreement-for-loan-8775-ge-closing-package.txt,-35.83311,56.568012
1993_june_30_248181468273634441_conformed-copy--l3612--environmental-research-and-education-project--loan-agreement.txt,-13.16329,-26.351965
"2013_june_14_609231468024270314_official-documents-loan-agreement,-l8233-cn-closing-package.txt",30.558052,23.774162
1994_june_2_205881468015290968_conformed-copy--l3711--shanghai-environment-project--loan-agreement.txt,42.77211,-6.5043545
2008_july_1_738101468021600995_loan-agreement-for-loan-7524-cn-conformed.txt,42.094177,32.871746
1999_october_13_693571468094791718_conformed-copy--l4509--mine-closure-and-social-mitigation-project--loan-agreement.txt,-12.551775,11.379148
"2008_october_30_663751468233358661_loan-agreement,-l7528-eg-conformed.txt",-15.0569935,33.703842
2003_july_12_822421468261232353_conformed-copy--l4714--rijeka-gateway-project--loan-agreement-2.txt,27.10754,-51.905598
1998_february_4_612081468230947175_conformed-copy--l4237--shandong-environment-project--loan-agreement.txt,47.11602,-14.408884
2010_june_24_911251468031160663_loan-agreement-for-loan-7874-gd-conformed.txt,-26.315218,43.291706
2017_august_17_494211504024464721_official-documents-loan-agreement-for-loan-8710-ar-closing-package.txt,-29.010841,5.7577367
1996_march_29_280951468041696286_conformed-copy--l3979--secondary-school-teacher-development-project--loan-agreement.txt,-74.64353,-3.7942183
1991_august_16_389641468273922307_conformed-copy--l3365--financial-sector-development-project--loan-agreement-4.txt,8.581527,30.728327
1991_july_19_590631468273633666_conformed-copy--l3330--health-technology-project--loan-agreement.txt,-38.622437,-33.72455
2008_february_2_277761468047960393_loan-agreement-for-loan-4883-kz-conformed.txt,-43.80646,-21.878815
2016_january_14_907861468266710888_official-documents-loan-agreement-for-loan-8561-mk-closing-package.txt,-0.68792075,3.825981
2012_february_24_214011468002081691_official-documents-loan-agreement-for-loan-8129-am-closing-package.txt,30.0569,-5.232503
"2004_july_23_426791468259472429_loan-agreement,-l4744-id--conformed.txt",15.4520855,-59.403496
2001_july_12_173401468319141760_conformed-copy--l4632--programmatic-financial-and-public-sector-adjustment-loan--loan-agreement-1.txt,-13.971363,49.570183
2010_may_28_233571468212671011_loan-agreement-for-loan-7861-ar-conformed.txt,7.5341663,-59.4445
2004_september_27_273691468293455583_loan-agreement-l4752-ro--conformed.txt,-15.466706,50.20941
2002_july_31_691591468092355908_conformed-copy--l4662--treasury-development-project--loan-agreement.txt,-38.057632,14.735059
2010_august_23_988501468216569848_loan-agreement-for-loan-7937-cn-conformed.txt,31.952404,-15.36834
2006_september_11_141491468027262270_loan-agreement-l4828-hr-conformed.txt,45.584904,7.2564206
1996_december_20_894191468332701936_conformed-copy--l4109--agrarian-reform-communities-development-project--loan-agreement.txt,5.531799,-15.387059
"2008_june_27_881631467999345146_loan-agreement,-l7473-ar-conformed.txt",18.182392,-60.114838
1990_december_12_315411468043440043_conformed-copy--l3275--road-infrastructure-planning-and-maintenance-project--loan-agreement.txt,10.791686,-62.02614
1997_september_24_843261468113972715_conformed-copy--l4202--second-municipal-development-project--loan-agreement.txt,-1.4225916,-2.2298646
2007_february_26_825941468252586775_loan-agreement-l4843-in-conformed.txt,7.8652716,-61.044277
2012_february_17_718411468282535095_official-documents-loan-agreement-for-loan-8121-id-closing-package.txt,24.48009,-20.542137
1994_february_14_719491468119353657_conformed-copy--l3675--private-investment-credit-project--loan-agreement-5.txt,5.5297604,27.208858
2011_september_23_275701468285630446_loan-agreement-for-loan-8085-ph-conformed.txt,14.404222,8.480324
1993_april_15_666911468230946555_conformed-copy--l3581--sixth-railway-project--loan-agreement.txt,35.666817,-52.104156
1998_september_14_252631468046799774_conformed-copy--l4385--financial-and-corporate-restructuring-assistance-project--loan-agreement.txt,-17.56965,25.791565
2005_august_11_898891468223794531_loan-agreement-l4781-cn-conformed.txt,46.22801,-8.395203
1997_august_4_657371468042048460_conformed-copy--l4194--bepeka-audit-modernization-project--loan-agreement.txt,-28.211735,11.6923065
"2009_may_11_866281468199465765_loan-agreement,-l7595-br-conformed.txt",-9.070511,-9.5507965
"2007_october_20_247971468311157734_loan-agreement,-l7487-tn-conformed.txt",2.0139773,21.705614
2011_january_26_253621468302717170_loan-agreement-for-loan-7953-uy-conformed.txt,-35.094032,43.696926
"2008_may_27_451591468246622631_loan-agreement,-l7560-do-conformed.txt",27.52783,9.650766
1993_december_3_357831468061154829_conformed-copy--l3664--fifth-water-supply-project--kingdom--loan-agreement-2.txt,33.68136,-11.02429
"2013_july_18_805711468239992473_official-documents-loan-agreement,-l8284-br-closing-package.txt",-30.803137,61.208477
2011_october_28_330561468301555329_loan-agreement-for-loan-8094-uy-conformed.txt,-38.400826,42.84779
2005_august_19_366621468228236718_loan-agreement-l7317-cl-conformed.txt,-60.142,1.7472389
2019_december_4_876531576597901004_official-documents-loan-agreement-for-loan-8916-br-closing-package.txt,41.12327,-15.623458
1994_september_21_541811468309289800_conformed-copy--l3782--water-supply-and-sewerage-project--loan-agreement.txt,40.497383,-12.223957
1992_june_12_297111468313482577_conformed-copy--l3476--berke-hydropower-project--loan-agreement.txt,53.76265,22.781174
1994_september_21_597551468110677565_conformed-copy--l3786--secondary-education-support-project--loan-agreement.txt,-73.35245,-11.013422
1993_october_15_268921468048527743_conformed-copy--l3642--technical-assistance-project--loan-agreement.txt,-18.876812,14.184706
2013_march_21_584611468237295236_official-documents-loan-agreement-for-loan-8126-cl-closing-package.txt,-61.02887,1.805027
"2008_april_18_448831468262773500_loan-agreement,-l7496-ec-conformed.txt",6.553656,-64.44262
"2014_february_18_277931468279946325_official-documents-loan-agreement,-l8314-mx-closing-package.txt",-73.21232,5.823648
"2014_july_23_850811468025483513_official-documents-loan-agreement,-loan-8369-cn-closing-package.txt",28.969284,-58.791714
2019_may_7_176351559759561956_official-documents-loan-agreement-for-loan-8947-yf-closing-package.txt,-28.87703,5.4295325
2012_june_18_303491468216590188_official-documents-loan-agreement-for-loan-8135-br-closing-package.txt,-5.409341,-13.576015
1994_june_9_933721468051257956_mexico--northern-border-environment-project-_-loan-3750--loan-agreement--conformed.txt,14.535091,-10.044152
1994_february_22_415671468068335069_paraguay--natural-resources-management-project-_-loan-3708--loan-agreement--conformed.txt,4.1205754,-21.636189
1995_july_25_920151468005132514_argentina--mining-development-technical-assistance-project-_-loan-3927--loan-agreement--conformed.txt,-1.7999367,-23.73773
1995_august_29_575801468055459440_mexico--privatization-technical-assistance-project-_-loan-3937--loan-agreement--conformed.txt,-24.257072,19.321562
2014_december_9_318201468006913878_official-documents-scf-loan-agreement-for-tf016083-closing-package.txt,18.887537,-10.204783
2019_august_13_293091566912444013_official-documents-loan-agreement-for-loan-8937-co-closing-package.txt,-13.389678,0.39280638
1995_march_7_757931468298473301_russia--housing-project-_-loan-3850--loan-agreement--conformed.txt,5.9224453,7.487851
1994_october_27_936121468055457557_mexico--technical-education-and-training-modernization-project-_-loan-3805--loan-agreement--conformed.txt,-59.55621,-10.243662
2019_may_15_912621559566012926_official-documents-loan-agreement-for-loan-8730-gt-closing-package.txt,-35.39436,-23.596855
1994_september_15_404541468260637096_indonesia--land-administration-project-_-loan-3792--loan-agreement--conformed.txt,-8.451291,-1.2043779
1995_november_28_238441468296979011_poland--power-transmission-project-_-loan-3959--loan-agreement--conformed.txt,61.04458,11.784491
1994_april_14_797931468241169432_china--xiaolangdi-multipurpose-project-_-loan-3727--loan-agreement--conformed.txt,43.61207,-21.852177
2019_june_27_184571572537671535_official-documents-loan-agreement-for-loan-8939-in-closing-package.txt,8.984789,-57.099033
1995_december_19_436571468123879223_pakistan--ghazi-barotha-hydropower-project-_-loan-3965--loan-agreement--conformed.txt,55.085407,20.01717
"2013_july_4_630391468258835532_official-documents-loan-agreement,-l8250-cn-closing-package.txt",41.613243,-1.6686203
1993_september_14_669041468289880869_pakistan--public-sector-adjustment-loan-_-loan-3645--loan-agreement--conformed.txt,0.22817312,60.007935
1994_may_3_391411468302940436_uruguay--basic-education-quality-improvement-project-_-loan-3729--loan-agreement--conformed.txt,-72.041145,-4.496647
"2014_april_8_181511468200353403_official-documents-loan-agreement,-l8351-by-closing-package.txt",40.146236,23.455183
1995_march_9_767821468045250464_moldova--pre-export-guarantee-facility-project-_-loan-3851--loan-agreement--conformed.txt,-5.773182,72.218605
2019_august_29_768791568310323989_official-documents-loan-agreement-for-cfr-srep-loan-tf0a7640-closing-package.txt,31.529833,22.808739
1994_december_15_758121468041461616_indonesia--second-professional-human-resource-development-project-_-loan-3825--loan-agreement--conformed.txt,-49.623737,-4.8860397
1995_june_20_290671468300569535_mauritius--port-development-and-environmental-protection-project-_-loan-3908--loan-agreement--conformed.txt,27.871681,-43.403168
1994_september_15_233931468221106197_argentina--decentralization-and-improvement-of-secondary-education-project-_-loan-3794--loan-agreement--conformed.txt,-61.47559,-2.6222322
1994_may_24_500341468277460104_lithuania--power-rehabilitation-project-_-loan-3737--loan-agreement--conformed.txt,50.32831,16.727411
2015_july_2_504891468052795717_official-documents-loan-agreement-for-ctf-loan-tf019266-closing-package.txt,33.30115,23.055569
"2014_september_8_631351468333069662_official-documents-loan-agreement,-l8421-ph-closing-package.txt",2.2801332,-17.783115
1995_august_22_769041468219902151_china--ertan-ii-hydroelectric-project-_-loan-3933--loan-agreement--conformed.txt,53.38296,19.836348
2019_july_10_503861563389955150_official-documents-loan-agreement-for-loan-8950-ro-closing-package.txt,13.849781,3.834395
1994_july_5_410701468286275874_paraguay--private-sector-development-project-_-loan-3774--loan-agreement--conformed.txt,-6.9684463,28.920404
1995_april_9_977601468041486510_china--liaoning-environment-project-_-loan-3781--loan-agreement--conformed.txt,42.25702,-4.270123
"2013_november_27_855381468101390630_official-documents-loan-agreement,-l8255-yf-closing-package.txt",9.030313,-61.842514
2019_july_23_376401564685326110_official-documents-loan-agreement-for-loan-8983-ao-closing-package.txt,-29.68497,54.768234
2014_november_3_461801468202742462_official-documents-loan-agreement-for-loan-8429-al-closing-package.txt,49.95305,13.522403
1993_december_23_573261468018054340_colombia--natural-resource-management-program-_-loan-3692--loan-agreement--conformed.txt,-1.305046,-25.161104
2014_july_10_423481468092636590_official-documents-loan-agreement-for-loan-8340-yf-closing-package.txt,-12.325595,29.141216
2019_june_27_550721572623128776_official-documents-loan-agreement-for-loan-8945-in-closing-package.txt,-43.738052,-24.98903
1995_june_20_815091468019446949_china--inland-waterways-project-_-loan-3910--loan-agreement--conformed.txt,45.25806,-28.195288
"2014_february_28_610351468018669485_official-documents-loan-agreement,-l8311-cn-closing-package.txt",8.391354,-25.506514
2014_july_24_229501468080931452_official-documents-loan-agreement-for-loan-8306-pe-closing-package.txt,28.014406,-23.505398
2019_may_7_161411557762185021_official-documents-loan-agreement-for-loan-8930-yf-closing-package.txt,15.803739,-45.562378
2019_october_24_342391574201578264_official-documents-loan-agreement-for-loan-9007-ar-closing-package.txt,-28.813917,7.758743
1995_may_23_505851468308076292_ukraine--seed-development-project-_-loan-3891--loan-agreement--conformed.txt,-7.73547,-30.421873
1995_june_8_230091468253814724_kazakhstan--structural-adjustment-loan-_-loan-3900--loan-agreement--conformed.txt,-1.224206,58.924118
1994_december_8_649711468046737931_lithuania--klaipeda-environment-project-_-loan-3816--loan-agreement--conformed.txt,34.457256,-2.6246061
2016_december_20_345741482941719242_official-documents-loan-agreement-for-loan-8665-ro-closing-package.txt,-35.369144,56.446964
1994_february_3_700461468332717216_philippines--leyte-cebu-geothermal-project-_-loan-3702--pnoc--loan-agreement--conformed.txt,57.754795,27.162374
1994_august_23_231921468308368489_tunisia--secondary-education-support-project-_-loan-3786--loan-agreement--conformed.txt,-73.355095,-11.017279
2019_may_27_419831559051735833_official-documents-loan-agreement-for-loan-8956-id-closing-package.txt,-21.839878,44.18738
2017_november_30_461791514498478768_official-documents-loan-agreement-for-loan-8717-id-closing-package.txt,-9.394029,9.533064
2019_may_7_171131561412334243_official-documents--loan-agreement-for-loan-8936-yf-closing-package-.txt,-35.185104,18.28052
1991_december_20_506621468026670810_ivory-coast--human-resources-development-loan-_-loan-3428--loan-agreement--conformed.txt,1.8651534,73.02725
1994_june_16_668611468146702205_russia--land-reform-implementation-support-project-_-loan-3756--loan-agreement--conformed.txt,-9.083092,1.5561816
1994_june_22_662741468295796991_russia--highway-rehabilitation-and-maintenance-project-_-loan-3706--loan-agreement--conformed.txt,9.986214,-63.22497
1994_december_13_653081468234321027_ecuador--structural-adjustment-loan-_-loan-3819--loan-agreement--conformed.txt,-5.07558,48.997814
1994_september_22_528171468170059891_thailand--second-gas-transmission-project-_-loan-3799--loan-agreement--conformed.txt,44.543198,20.843987
2019_april_22_828481556814821022_official-documents-loan-agreement-for-scf-loan-tf0a8336-closing-package.txt,26.202925,17.785131
2019_july_7_323351582133605028_official-documents-loan-agreement-for-loan-8960-iq-closing-package.txt,55.172092,10.856495
2019_april_11_283601555508395404_official-documents-loan-agreement-for-loan-8914-uz-closing-package.txt,3.4866982,-5.6407366
2019_june_6_685961563898845767_official-documents-loan-agreement-for-loan-8968-cv-closing-package.txt,14.233233,10.077751
1995_march_30_536101468037750899_jordan--second-human-resources-development-sector-investment-project-_-loan-3864--loan-agreement--conformed.txt,-68.04001,-11.453845
1994_december_8_353891468292901961_jordan--agriculture-sector-adjustment-loan-_-loan-3817--loan-agreement--conformed.txt,-1.1188133,61.784786
2019_february_15_261161551199706224_official-documents-loan-agreement-for-loan-8919-tr-closing-package.txt,18.976427,-15.303701
1994_may_26_857181468263354244_jordan--telecommunications-project-_-loan-3738--loan-agreement--conformed.txt,-22.18183,22.710428
2019_november_11_237531573856542919_official-documents-loan-agreement-for-additional-financing-loan-9013-me-closing-package.txt,-35.647118,15.114905
2019_january_18_960631548278400622_official-documents-loan-agreement-for-additional-financing-loan-8906-ba-closing-package.txt,28.967707,26.555155
1996_january_18_695781468057888949_romania--financial-and-enterprise-sector-adjustment-loan-_-loan-3975--loan-agreement--conformed.txt,1.1115875,71.26352
1994_may_26_176051468203645568_belarus--forestry-development-project-_-loan-3741--loan-agreement--conformed.txt,0.015584969,-31.279495
1994_may_17_575521468231299584_brazil--basic-education-quality-improvement-project-_-loan-3733--loan-agreement--conformed.txt,-74.28775,-6.167424
1995_june_15_257361468269438709_indonesia--telecommunications-sector-modernization-project-_-loan-3904--loan-agreement--conformed.txt,55.152405,4.081562
2018_march_21_242371523655115729_official-documents-loan-agreement-for-loan-8831-yf-closing-package.txt,-27.845652,53.56313
1996_january_18_949521468090881196_romania--railway-rehabilitation-project-_-loan-3976--loan-agreement--conformed.txt,39.034424,-49.785637
2014_october_9_523851468092973770_official-documents-loan-agreement-for-loan-8449-yf-closing-package.txt,16.881454,-0.8679199
1995_march_21_746021468035974021_indonesia--kalimantan-urban-development-_-loan-3854--loan-agreement--conformed.txt,36.462227,-17.849007
2019_july_22_400861565120830605_official-documents-loan-agreement-for-loan-8946-ec-closing-package.txt,-31.781618,-2.7307522
1994_may_10_689901468249040057_ecuador--irrigation-subsector-technical-assistance-project-_-loan-3730--loan-agreement--conformed.txt,18.238363,-16.635561
2017_september_20_915231506617056075_official-documents-loan-agreement-for-loan-8664-uz-closing-package.txt,54.493988,13.40372
2019_june_17_793331562075849161_official-documents-loan-agreement-for-loan-8978-ec-closing-package.txt,-26.379547,58.973328
"2013_august_19_715661468215998927_official-documents-loan-agreement,-l8200-br-closing-package.txt",-3.2123146,-14.5849905
1994_june_28_165841468237291004_brazil--parana-basic-education-quality-project-_-loan-3766--loan-agreement--conformed.txt,-69.4303,-4.449593
2019_december_10_701581579789087668_official-documents-loan-agreement-for-additional-financing-loan-8913-do-closing-package.txt,-63.283764,-3.7811315
"2014_april_9_434221468032968457_official-documents-loan-agreement,-l8341-ga-closing-package.txt",-20.588322,9.104088
1995_january_31_347191468302943938_tunisia--rural-roads-project-_-loan-3840--loan-agreement--conformed.txt,18.20248,-73.65953
1994_july_12_769121468055152192_mexico--rainfed-areas-development-project-_-loan-3778--loan-agreement--conformed.txt,6.3451676,-26.515928
1995_may_16_388981468296174031_russia--urban-transportation-project-_-loan-3885--loan-agreement--conformed.txt,21.912872,-44.895313
2017_march_7_544991490712950589_official-documents-loan-agreement-for-loan-8649-co-closing-package.txt,-4.942899,-24.156752
2019_april_11_547791555533149697_official-documents-loan-agreement-for-loan-8907-lk-closing-package.txt,-22.290796,17.086088
1994_september_11_265101468105276153_latvia--enterprise-and-financial-sector-restructuring-project-_-loan-3795--loan-agreement--conformed.txt,-5.9690323,31.730993
"2014_april_12_930311468024560223_official-documents-loan-agreement,-l8345-eg-closing-package.txt",-3.1508462,18.140097
2015_may_25_663581468024264698_official-documents-loan-agreement-for-loan-8480-cn-closing-package.txt,23.544197,-73.039955
1994_december_22_148261468302458224_ukraine--rehabilitation-loan-_-loan-3831--loan-agreement--conformed.txt,1.3757306,59.69614
2019_december_12_931611577726651104_official-documents-loan-agreement-for-ctf-loan-tf0b0782-closing-package.txt,29.738533,24.024567
2019_june_18_891331562178220194_official-documents-loan-agreement-for-loan-8955-ge-closing-package.txt,-66.64418,-0.7404607
1994_march_25_876541468039030307_jamaica--private-investment-and-export-development-project-_-loan-3720--loan-agreement--conformed.txt,-2.859086,23.505775
1995_august_29_292561468097189059_papua-new-guinea--economic-recovery-program-loan-_-loan-3934--loan-agreement--conformed.txt,0.518928,73.48578
2019_october_18_193061571672925103_official-documents-loan-agreement-for-loan-9010-mk-closing-package.txt,-38.745598,55.753128
1994_may_24_629971468270553372_mauritius--technical-assistance-to-enhance-competiveness-project-_-loan-3736--loan-agreement--conformed.txt,-23.880907,1.0790677
"2014_may_22_913321468305645347_official-documents-loan-agreement-for-loan-8360-tn,-additional-financing-closing-package.txt",0.81153446,33.808937
2013_august_22_711601468104365580_official-documents-loan-agreement-for-loan-8275-tr-closing-package.txt,-0.18406864,31.465067
1995_march_23_194441468053648264_mauritius--higher-and-technical-education-project-_-loan-3859--loan-agreement--conformed.txt,-55.525978,-0.51240635
2015_october_6_671671468090286522_official-documents-loan-agreement-for-loan-8525-mk-closing-package.txt,15.0723295,-55.85431
1994_december_8_642361468253791186_jordan--agriculture-sector-technical-support-project-_-loan-3818--loan-agreement--conformed.txt,15.195317,-21.418755
1994_march_24_717031468233074159_egypt--agricultural-modernization-project-_-loan-3719--loan-agreement--conformed.txt,1.6433175,17.714058
1995_june_29_631351468020068151_brazil--rural-poverty-alleviation-project--bahia-_-loan-3917--loan-agreement--conformed.txt,-10.20552,-11.723849
1995_august_29_902831468299951112_morocco--emergency-drought-recovery-project-_-loan-3935--loan-agreement--conformed.txt,17.776384,-29.850595
2019_october_24_126261574264006073_official-documents-additional-financing-agreement-for-loan-9008-ar-closing-package.txt,26.000368,-16.211735
2012_october_31_166731468212963508_official-documents-loan-agreement-for-loan-8168-br-closing-package.txt,-32.46818,14.546676
1995_july_20_576451469672147289_conformed-copy--l3686--roads-rehabilitation-project--loan-agreement.txt,-1.3363603,69.42106
1993_december_21_133961468299950776_morocco--services-project-_-loan-3688--loan-agreement--conformed.txt,-16.234818,-29.902826
1995_march_23_677901468010500558_argentina--second-municipal-development-project-_-loan-3860--loan-agreement--conformed.txt,3.4511147,1.5711238
1995_june_15_726181468282873956_indonesia--fourth-health-project-_-loan-3905--loan-agreement--conformed.txt,-40.5241,-28.594612
1994_june_7_672341468087250877_philippines--leyte-luzon-geothermal-project-phoc-_-loan-3747--loan-agreement--conformed.txt,55.630356,27.737673
2014_october_9_743961468114843062_official-documents-loan-agreement-for-loan-8437-sc-closing-package.txt,-21.206268,47.381874
1994_september_6_814821468005999835_brazil--ceara-urban-development-and-water-resource-management-project-_-loan-3789--loan-agreement--conformed.txt,30.634892,-11.039668
1994_july_7_371001468249679231_gabon--transport-sector-technical-assistance-project-_-loan-3777--loan-agreement--conformed.txt,20.700577,-47.754417
1994_june_21_849861468260636772_indonesia--sumatera-and-kalimantan-power-project-_-loan-3761--loan-agreement--conformed.txt,55.51218,22.36855
1995_january_19_969191468247450474_estonia--health-project-_-loan-3835--loan-agreement--conformed.txt,-47.215378,-28.142641
1994_may_26_984471468025512148_estonia--district-heating-rehabilitation-project-_-loan-3740--loan-agreement--conformed.txt,41.865612,24.436651
2014_may_6_332701468253737835_official-documents-loan-agreement-for-loan-8356-jm-closing-package.txt,3.1651957,-8.012637
1994_april_5_948001468058135663_romania--petroleum-sector-rehabilitation-project-_-loan-3723--loan-agreement--conformed.txt,40.103104,19.53162
2019_march_13_585161553546495716_official-documents-loan-agreement-for-loan-8920-pe-closing-package.txt,-38.799053,-25.778614
1994_december_8_665871468281047823_moldova--structural-adjustment-loan-_-loan-3815--loan-agreement--conformed.txt,-2.5439174,59.27499
1994_may_19_844831468090880889_romania--industrial-development-project-_-loan-3735--loan-agreement--conformed.txt,-2.9753485,25.750813
2019_september_25_810411569965213165_official-documents-loan-agreement-for-loan-8985-sr-closing-package.txt,-18.282753,9.714568
2017_october_30_373211511198035503_official-documents-loan-agreement-for-loan-8780-in-closing-package.txt,-2.6297495,12.864772
1994_march_15_102981468237290672_brazil--piaui-state-highway-management-project-_-loan-3713--loan-agreement--conformed.txt,13.095364,-74.26475
2013_december_12_834031468224425505_official-documents-loan-agreement-for-loan-8201-br-closing-package.txt,-32.321693,-17.991182
1995_june_22_306591468282874266_indonesia--second-technical-assistance-project-for-private-provision-of-infrastructure-_-loan-3913--loan-agreement--conformed.txt,-5.2696586,3.4533582
2018_july_23_476201533674689452_official-documents-loan-agreement-for-loan-8810-ar-closing-package.txt,20.013023,-58.746143
2012_november_5_787801468253229543_official-documents-loan-agreement-for-loan-8136-in-closing-package.txt,10.848094,-58.535496
"2013_april_16_572311468053084618_official-documents-loan-agreement,-l8240-ma-closing-package.txt",-16.839619,61.584526
1995_may_23_587431468269438409_indonesia--book-and-reading-development-project-_-loan-3887--loan-agreement--conformed.txt,-76.84637,-6.5130057
2013_april_19_837281468056438613_official-documents-loan-agreement-for-loan-8248-mu-closing-package.txt,-21.299995,60.602016
1995_may_9_674811468015658544_chile--secondary-education-quality-improvement-project-_-loan-3883--loan-agreement--conformed.txt,-71.15049,-7.0177965
2016_december_22_541481485535226705_official-documents-loan-agreement-for-loan-8579-ec-closing-package.txt,3.5044773,-40.551575
2012_december_18_334251468236371955_official-documents-loan-agreement-for-loan-8177-br-closing-package.txt,-16.403212,63.65938
2012_february_15_533511468218386526_official-documents-loan-agreement-for-loan-8125-am-closing-package.txt,-26.205988,52.40817
"2013_april_20_723151468147287906_official-documents-loan-agreement,-l8238-ph-closing-package.txt",-19.932205,46.875484
2013_june_19_435991468035419944_official-documents-loan-agreement-for-loan-8254-in-closing-package.txt,9.49134,-57.39869
1995_january_24_881801468056926864_mexico--financial-sector-technical-assistance-project-_-loan-3838--loan-agreement--2--conformed.txt,-18.031437,26.55211
"2013_november_8_509491468205186539_official-documents-loan-agreement,-l8294-am-closing-package.txt",-26.46915,51.268566
1995_september_14_180191468068335357_paraguay--secondary-education-improvement-project-_-loan-3941--loan-agreement--conformed.txt,-68.278145,-6.266124
"2015_august_27_283381468297556842_official-documents-loan-agreement,-loan-8522-pl-closing-package.txt",-39.829712,57.114735
1995_june_29_721921468016182018_brazil--rural-poverty-alleviation-project--ceara-_-loan-3918--loan-agreement--conformed.txt,-10.267823,-11.650015
"1995_june_8_162971468052158890_morocco--secondary,-tertiary-and-rural-roads-project-_-loan-3901--loan-agreement--conformed.txt",14.725834,-69.19725
1994_june_2_718551468049799616_kazakhstan--petroleum-technical-assistance-project-_-loan-3744--loan-agreement--conformed.txt,15.524651,21.563467
1995_september_21_319841468307147267_turkey--public-financial-management-project-_-loan-3942--loan-agreement--conformed.txt,-34.68961,15.976439
1995_july_25_507541468010501278_argentina--bank-reform-loan-_-loan-3926--loan-agreement--conformed.txt,-1.3362201,69.42057
1994_november_8_277771468059363040_russia--environmental-management-project-_-loan-3806--loan-agreement--conformed.txt,18.599041,9.807301
1990_june_12_146771468325288731_pakistan--agricultural-credit-project-_-credit-2153--loan-agreement--conformed.txt,11.180267,-29.500494
1996_february_8_696831468049465165_moldova--first-private-sector-development-project-_-loan-3977--loan-agreement--conformed.txt,-7.98739,23.179625
2019_june_19_108841561499881807_official-documents--loan-agreement-for-loan-8933-al.txt,15.743782,-45.38858
1995_april_18_724451468284077265_kazakhstan--financial-and-enterprises-development-project-_-loan-3867--loan-agreement--conformed.txt,-16.482046,19.227451
1995_may_25_104281468302407011_uzbekistan--cotton-sub-sector-improvement-project-_-loan-3894--loan-agreement--conformed.txt,-5.755783,-30.982367
2014_october_14_175701468093560371_official-documents-ctf-loan-agreement-tf017646-closing-package.txt,-7.911658,75.708694
